"System.Time_Stamp","vtti.timestamp","vtti.file_id","IMU.Accel_X","IMU.Accel_Y","IMU.Accel_Z","Head_Unit.Alcohol_Level_Raw","Head_Unit.Day","IMU.Button_Press","Head_Unit.MSL_Altitude","IMU.Gyro_X","IMU.Gyro_Y","IMU.Gyro_Z","Mask.Confidence","Mask.X","Mask.X_Cal_0","Mask.Y","Mask.Y_Cal_0","Mask.Z","Mask.Z_Cal_0","Mask.X_Rotation","Mask.X_Rotation_Cal_0","Mask.Y_Rotation","Mask.Y_Rotation_Cal_0","Mask.Z_Rotation","Mask.Z_Rotation_Cal_0","Head_Unit.Heading","Road.Scout.Lane_Offset","Road.Scout.Estimated_Lane_Width","Head_Unit.Latitude","Road.Scout.Left_Lane_Distance_To_Right_Side","Road.Scout.Left_Lane_Probability_Marker_Exists","Road.Scout.Left_Lane_Right_Marker","Head_Unit.Light_Level_Raw","Head_Unit.Longitude","Head_Unit.Month","Head_Unit.Satellites_Used","SMS.Object_ID_T0","SMS.Object_ID_T1","SMS.Object_ID_T2","SMS.Object_ID_T3","SMS.Object_ID_T4","SMS.Object_ID_T5","SMS.Object_ID_T6","SMS.Object_ID_T7","Head_Unit.PDOP","SMS.X_Velocity_T0","SMS.X_Velocity_T1","SMS.X_Velocity_T2","SMS.X_Velocity_T3","SMS.X_Velocity_T4","SMS.X_Velocity_T5","SMS.X_Velocity_T6","SMS.X_Velocity_T7","SMS.Y_Velocity_T0","SMS.Y_Velocity_T1","SMS.Y_Velocity_T2","SMS.Y_Velocity_T3","SMS.Y_Velocity_T4","SMS.Y_Velocity_T5","SMS.Y_Velocity_T6","SMS.Y_Velocity_T7","SMS.X_Range_T0","SMS.X_Range_T1","SMS.X_Range_T2","SMS.X_Range_T3","SMS.X_Range_T4","SMS.X_Range_T5","SMS.X_Range_T6","SMS.X_Range_T7","SMS.Y_Range_T0","SMS.Y_Range_T1","SMS.Y_Range_T2","SMS.Y_Range_T3","SMS.Y_Range_T4","SMS.Y_Range_T5","SMS.Y_Range_T6","SMS.Y_Range_T7","Road.Scout.Right_Lane_Distance_To_Left_Side","Road.Scout.Right_Lane_Probability_Marker_Exists","Road.Scout.Right_Lane_Left_Marker","Head_Unit.Speed","FOT_Control.Speed","Head_Unit.Cabin_Temperature","Head_Unit.Time_Of_Day","System.video_frame","Head_Unit.Year","VehicleCAN_1.BrakePedalPosition","VehicleCAN_1.BrakePressure","VehicleCAN_1.VSELateralAcceleration","VehicleCAN_1.VSELongitudinalAcceleration","VehicleCAN_1.VehicleDynamicsYawRate","VehicleCAN_1.VehicleOdometer","VehicleNetworkBox.AdaptiveCruiseControlActive","VehicleNetworkBox.AdaptiveCruiseControlDriverSelectedSpeed","VehicleNetworkBox.AdaptiveCruiseControlHeadwaySetting","VehicleNetworkBox.CruiseControlActive","VehicleNetworkBox.CruiseControlDriverSelectedSpeed","VehicleNetworkBox.DriverAirbagDeploymentStatus","VehicleNetworkBox.DriverSeatbeltAttached","VehicleNetworkBox.DriverSeatbeltStatus","VehicleNetworkBox.DriverShiftControlTargetGear","VehicleNetworkBox.EngineSpeed","VehicleNetworkBox.FCAAlertOffIndicationOn","VehicleNetworkBox.FCAAlertPresent","VehicleNetworkBox.FCABrakePrefillRequest","VehicleNetworkBox.FCAGapStng","VehicleNetworkBox.FCAHeadwaySettingIndicationOn","VehicleNetworkBox.FrontPassengerSeatStatus","VehicleNetworkBox.LDWIndicator1","VehicleNetworkBox.LDWIndicator2","VehicleNetworkBox.LDWWarningDisabled","VehicleNetworkBox.LateralAcceleration","VehicleNetworkBox.LeftSideAirbagDeployed","VehicleNetworkBox.ParkLightLeftIndicationOn","VehicleNetworkBox.ParkLightLeftOn","VehicleNetworkBox.ParkLightRightIndicationOn","VehicleNetworkBox.ParkLightRightOn","VehicleNetworkBox.PassengerAirbagDeploymentStatus","VehicleNetworkBox.PassengerSeatOccupancyStatus","VehicleNetworkBox.PassengerSeatbeltAttached","VehicleNetworkBox.PassengerSeatbeltStatus","VehicleNetworkBox.RearLeftSeatbeltAttached","VehicleNetworkBox.RearMiddleSeatbeltAttached","VehicleNetworkBox.RearRightSeatbeltAttached","VehicleNetworkBox.ReversingLamp","VehicleNetworkBox.RightSideAirbagDeployed","VehicleNetworkBox.SecondRowCenterSeatStatus","VehicleNetworkBox.SecondRowLeftSeatStatus","VehicleNetworkBox.SecondRowLeftSeatbeltStatus","VehicleNetworkBox.SecondRowMiddleSeatbeltStatus","VehicleNetworkBox.SecondRowRightSeatStatus","VehicleNetworkBox.SecondRowRightSeatbeltStatus","VehicleNetworkBox.VehAheadDistance_FollowingDistance","VehicleNetworkBox.VehAheadDistance_FollowingTime","VehicleNetworkBox.VehicleDynamicsYawRate","VehicleNetworkBox.WindshieldWiperActive","VehicleNetworkBox.YawRate","VehicleCAN_1.ParkBrakeSwitchActive","VehicleNetworkBox.ParkBrakeSwitchActive","VehicleNetworkBox.ParkingAssistanceCleanIndicationOn","VehicleNetworkBox.ParkingAssistanceDisbaledIndicationOn","VehicleNetworkBox.ParkingAssistanceFailed","VehicleNetworkBox.ParkingAssistanceFrontExtendedDistance","VehicleNetworkBox.ParkingAssistanceFrontRegion1ObjectStatus","VehicleNetworkBox.ParkingAssistanceFrontRegion2ObjectStatus","VehicleNetworkBox.ParkingAssistanceFrontRegion3ObjectStatus","VehicleNetworkBox.ParkingAssistanceFrontRegion4ObjectStatus","VehicleNetworkBox.ParkingAssistanceFrontSensorBlocked","VehicleNetworkBox.ParkingAssistanceFrontSystemStatus","VehicleNetworkBox.ParkingAssistanceRearExtendedDistance","VehicleNetworkBox.ParkingAssistanceRearRegion1ObjectStatus","VehicleNetworkBox.ParkingAssistanceRearRegion2ObjectStatus","VehicleNetworkBox.ParkingAssistanceRearRegion3ObjectStatus","VehicleNetworkBox.ParkingAssistanceRearRegion4ObjectStatus","VehicleNetworkBox.ParkingAssistanceRearSensorBlocked","VehicleNetworkBox.ParkingAssistanceRearSystemStatus","VehicleNetworkBox.ParkingAssistanceSensorsDisturbedIndicationOn","VehicleNetworkBox.ParkingAssistanceStatus","VehicleNetworkBox.ParkingLightActive","VehicleNetworkBox.ParkingLightsActive","VehicleNetworkBox.ParkLightIndicationOn","VehicleNetworkBox.ParkLightLeftIndicationOn.1","VehicleNetworkBox.ParkLightLeftOn.1","VehicleNetworkBox.ParkLightRightIndicationOn.1","VehicleNetworkBox.ParkLightRightOn.1","MobilEye.PedFCW","MobilEye.LanesOn","MobilEye.FCWOn","Road.Scout.Left_Lane_Left_Marker"
19789,1980800,168572,0,-0.0522,-0.9802,4047,NA,NA,NA,0,0,0.650391,115,-168,NA,61,NA,684,NA,-0.018,NA,0.11,NA,-0.098,NA,NA,-474.959991,3434.079834,NA,-1402,1024,0,96,NA,NA,NA,195,194,197,180,NA,NA,NA,NA,NA,0.7,1.8,-2,1.2,NA,NA,NA,NA,0,0.3,0.1,0.1,NA,NA,NA,NA,44.576,68.288002,75.552002,82.400002,NA,NA,NA,NA,0.224,2.368,-2.464,5.952,NA,NA,NA,NA,2031,1024,1,NA,15.737848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19790,1980900,168572,0.0058,-0.0406,-0.9744,NA,NA,NA,NA,NA,NA,NA,115,-168,NA,61,NA,686,NA,0.041,NA,0.101,NA,-0.09,NA,NA,-500.359894,3555.999512,NA,-1437,1024,0,NA,NA,NA,NA,195,194,197,180,NA,NA,NA,NA,NA,0.7,1.8,-2,1.2,NA,NA,NA,NA,0.1,0.3,0.1,0,NA,NA,NA,NA,44.640003,68.416,75.392006,82.496002,NA,NA,NA,NA,0.416,2.336,-2.464,5.92,NA,NA,NA,NA,2118,1024,1,NA,15.742188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19791,1981000,168572,-0.0087,-0.029,-1.0005,4045,NA,NA,NA,-0.325195,-0.325195,0.325195,115,-168,NA,61,NA,685,NA,0.032,NA,0.122,NA,-0.09,NA,NA,-434.319977,3616.959717,NA,-1534,1024,0,295,NA,NA,NA,195,194,197,180,NA,NA,NA,NA,NA,0.7,1.8,-2,1.2,NA,NA,NA,NA,0.2,0.3,0.2,0,NA,NA,NA,NA,44.704002,68.544006,75.264,82.592003,NA,NA,NA,NA,0.416,2.4,-2.368,5.92,NA,NA,NA,NA,2082,1024,1,NA,15.742188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19792,1981100,168572,-0.0087,-0.029,-0.9976,NA,18,NA,10,0,0.650391,0.325195,100,-167,NA,61,NA,683,NA,-0.01,NA,0.116,NA,-0.096,NA,99.18,-436.859894,3581.399414,31.265663,-1513,1024,0,NA,121.320854,1,10,195,194,197,180,NA,NA,NA,NA,11,0.7,1.7,-2,1.2,NA,NA,NA,NA,0.1,0.4,0.1,-0.1,NA,NA,NA,NA,44.832001,68.800003,74.976006,82.816002,NA,NA,NA,NA,0.32,2.496,-2.496,5.824,NA,NA,NA,NA,2067,1024,1,16.033848,15.746529,NA,48880000,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19793,1981200,168572,NA,NA,NA,NA,NA,NA,NA,0,0,0,100,-167,NA,61,NA,682,NA,0.021,NA,0.076,NA,-0.102,NA,NA,-398.759979,3566.159668,NA,-1544,1024,0,NA,NA,NA,NA,195,194,197,180,NA,NA,NA,NA,NA,0.7,1.7,-2,1.2,NA,NA,NA,NA,0.1,0.4,0,-0.1,NA,NA,NA,NA,44.896004,68.928001,74.816002,82.912003,NA,NA,NA,NA,0.448,2.592,-2.624,5.76,NA,NA,NA,NA,2021,1024,1,NA,15.724827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19794,1981300,168572,-0.0029,-0.0232,-0.9918,4041,NA,NA,NA,0.325195,-1.300781,0.325195,100,-168,NA,61,NA,685,NA,0.036,NA,0.115,NA,-0.098,NA,NA,-426.699951,3632.199707,NA,-1549,1024,0,274,NA,NA,NA,195,194,197,180,NA,NA,NA,NA,NA,0.7,1.7,-2,1.2,NA,NA,NA,NA,0.1,0.4,0,-0.2,NA,NA,NA,NA,44.960003,69.056,74.688004,83.008003,NA,NA,NA,NA,0.384,2.592,-2.656,5.6,NA,NA,NA,NA,2082,1024,1,NA,15.707466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19795,1981400,168572,-0.0087,-0.0406,-0.9773,NA,NA,NA,NA,-0.325195,0.325195,0.325195,100,-167,NA,61,NA,685,NA,0.096,NA,0.115,NA,-0.098,NA,NA,-403.839874,3576.31958,NA,-1544,1024,0,NA,NA,NA,NA,195,194,197,180,NA,NA,NA,NA,NA,0.7,1.6,-2,1.2,NA,NA,NA,NA,-0.2,0.3,-0.1,-0.2,NA,NA,NA,NA,45.088001,69.312004,74.400002,83.200005,NA,NA,NA,NA,0.096,2.56,-2.656,5.536,NA,NA,NA,NA,2031,1024,1,NA,15.746529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19796,1981500,168572,0.0261,-0.0232,-0.9744,4044,NA,NA,NA,0.650391,0.325195,0.650391,100,-167,NA,61,NA,685,NA,0.029,NA,0.115,NA,-0.098,NA,NA,-401.299866,3561.079346,NA,-1539,1024,0,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1024,1,NA,15.733508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19797,1981600,168572,0,-0.0406,-0.9744,NA,NA,NA,NA,0,-0.975586,0.650391,100,-168,NA,61,NA,686,NA,0.032,NA,0.118,NA,-0.093,NA,NA,-391.139984,3581.399414,NA,-1559,1024,0,NA,NA,NA,NA,195,194,197,180,NA,NA,NA,NA,NA,0.7,1.6,-2,1.1,NA,NA,NA,NA,-0.2,0.1,-0.1,-0.2,NA,NA,NA,NA,45.376003,69.760002,74.240005,83.552002,NA,NA,NA,NA,0.16,2.272,-2.72,5.536,NA,NA,NA,NA,2021,1024,1,NA,15.711806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19798,1981700,168572,-0.0145,-0.0435,-1.0034,NA,NA,NA,NA,0,-0.325195,0,85,-167,NA,61,NA,682,NA,0.015,NA,0.113,NA,-0.111,NA,NA,-388.599915,3627.119629,NA,-1584,1024,0,NA,NA,NA,NA,195,194,197,180,NA,NA,NA,NA,NA,0.7,1.6,-2,1.1,NA,NA,NA,NA,-0.3,-0.1,-0.4,-0.3,NA,NA,NA,NA,45.280003,69.728004,73.888,83.488007,NA,NA,NA,NA,0,2.016,-3.008,5.472,NA,NA,NA,NA,2042,1024,1,NA,15.720487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19799,1981800,168572,-0.0116,-0.029,-1.0121,4043,NA,NA,NA,0.975586,0.975586,0.325195,85,-165,NA,61,NA,678,NA,-0.052,NA,0.173,NA,-0.125,NA,NA,-393.679932,3555.999512,NA,-1544,1024,0,247,NA,NA,NA,195,194,197,180,NA,NA,NA,NA,NA,0.7,1.5,-2,1.1,NA,NA,NA,NA,-0.3,-0.2,0,-0.3,NA,NA,NA,NA,45.408001,69.952003,73.600006,83.648003,NA,NA,NA,NA,0,1.92,-2.752,5.408,NA,NA,NA,NA,2011,1024,1,NA,15.729167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19800,1981900,168572,0.0087,-0.0406,-1.0092,NA,NA,NA,NA,-0.325195,0.325195,0.325195,85,-166,NA,61,NA,681,NA,-0.007,NA,0.145,NA,-0.118,NA,NA,-396.220001,3571.239502,NA,-1549,1024,0,NA,NA,NA,NA,195,194,197,180,NA,NA,NA,NA,NA,0.7,1.5,-2,1.1,NA,NA,NA,NA,-0.4,-0.1,0,-0.3,NA,NA,NA,NA,45.408001,70.080002,73.440002,83.744003,NA,NA,NA,NA,0,2.08,-2.72,5.344,NA,NA,NA,NA,2021,1024,1,NA,15.733508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19801,1982000,168572,0,-0.0348,-1.0034,4047,NA,NA,NA,NA,NA,NA,85,-166,NA,61,NA,681,NA,-0.007,NA,0.145,NA,-0.118,NA,NA,-365.740173,3540.758789,NA,-1564,1024,0,274,NA,NA,NA,195,194,197,180,NA,NA,NA,NA,NA,0.7,1.4,-2,1.1,NA,NA,NA,NA,-0.2,0.1,-0.1,-0.3,NA,NA,NA,NA,45.472004,70.176003,73.344002,83.808006,NA,NA,NA,NA,0.128,2.336,-2.88,5.344,NA,NA,NA,NA,1976,1024,1,NA,15.720487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19802,1982100,168572,-0.0145,-0.0261,-0.9715,NA,18,NA,9,0,-0.650391,0.325195,85,-166,NA,61,NA,681,NA,-0.007,NA,0.145,NA,-0.118,NA,99,-368.279938,3535.679443,31.26564,-1559,1024,0,NA,121.32103,1,10,195,194,197,180,NA,NA,NA,NA,11,0.7,1.4,-2,1.1,NA,NA,NA,NA,-0.3,0.1,0,-0.3,NA,NA,NA,NA,45.600002,70.432007,73.056,84.000008,NA,NA,NA,NA,0.128,2.304,-2.784,5.312,NA,NA,NA,NA,1976,1024,1,16.008127,15.690104,NA,48881000,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19803,1982200,168572,-0.0029,-0.029,-0.9628,NA,NA,NA,NA,0,-0.975586,0,65,-166,NA,61,NA,681,NA,-0.007,NA,0.145,NA,-0.118,NA,NA,-368.279938,3535.679443,NA,-1559,1024,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976,1024,1,NA,15.672744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19804,1982300,168572,-0.0435,-0.029,-1.0063,4045,NA,NA,NA,0.650391,-0.325195,0,65,-164,NA,60,NA,672,NA,0.047,NA,0.079,NA,-0.127,NA,NA,-370.820007,3622.039551,NA,-1600,1024,0,331,NA,NA,NA,195,194,197,180,NA,NA,NA,NA,NA,0.8,1.4,-2,1.1,NA,NA,NA,NA,-0.1,-0.2,-0.1,-0.3,NA,NA,NA,NA,45.696003,70.656006,72.768005,84.160004,NA,NA,NA,NA,0.256,1.888,-2.944,5.28,NA,NA,NA,NA,2021,1024,1,NA,15.629341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19805,1982400,168572,-0.0203,-0.0058,-0.9802,NA,NA,NA,NA,0.325195,0.325195,0.325195,65,-164,NA,60,NA,674,NA,0.027,NA,0.075,NA,-0.125,NA,NA,-353.039948,3596.639648,NA,-1605,1024,0,NA,NA,NA,NA,195,194,197,180,NA,NA,NA,NA,NA,0.8,1.4,-2,1.1,NA,NA,NA,NA,-0.4,-0.4,-0.2,-0.5,NA,NA,NA,NA,45.856003,70.880005,72.448006,84.352005,NA,NA,NA,NA,0.032,1.728,-2.976,5.024,NA,NA,NA,NA,1991,1024,1,NA,15.646702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19806,1982500,168572,-0.0203,-0.0377,-1.0121,4044,NA,NA,NA,0.650391,0,0.650391,65,-164,NA,60,NA,672,NA,-0.001,NA,0.099,NA,-0.127,NA,NA,-363.199921,3586.479248,NA,-1590,1024,0,281,NA,NA,NA,195,194,197,180,NA,NA,NA,NA,NA,0.8,1.4,-2,1.1,NA,NA,NA,NA,-0.2,-0.4,0,-0.5,NA,NA,NA,NA,45.920002,71.008003,72.32,84.448006,NA,NA,NA,NA,0.128,1.6,-2.912,4.96,NA,NA,NA,NA,1996,1024,1,NA,15.611979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19807,1982600,168572,-0.0203,-0.0464,-0.9744,NA,NA,NA,NA,0,0,0.325195,65,-165,NA,61,NA,677,NA,0.012,NA,0.088,NA,-0.128,NA,NA,-353.039948,3596.639648,NA,-1605,1024,0,NA,NA,NA,NA,195,194,197,180,NA,NA,NA,NA,NA,0.8,1.4,-2,1.1,NA,NA,NA,NA,-0.4,-0.5,0.1,-0.5,NA,NA,NA,NA,45.984001,71.104004,72.192001,84.512001,NA,NA,NA,NA,-0.096,1.568,-2.816,4.864,NA,NA,NA,NA,1991,1024,1,NA,15.598959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
